侥寸(ID),侥寸疙,瘤开疙,涝侥谅籍荐,谅侥谅籍荐,林瞒啊瓷咯何,客捞颇捞力傍咯何,愁捞规蜡公,馆妨悼拱涝厘啊瓷咯何,促惫绢皋春魄力傍咯何,拳厘角沥焊郴侩,绒公老沥焊郴侩,康诀矫埃郴侩,琶硅魄概蜡公,硅府绢橇府蜡公,硅崔辑厚胶蜡公,抗距规侥疙,柯扼牢抗距沥焊郴侩,权其捞瘤(URL),牢辟罚靛付农疙,牢辟罚靛付农困档,牢辟罚靛付农版档,牢辟罚靛付农客芭府,虐坷胶农蜡公,葛官老其捞刚飘蜡公,胶付飘坷歹蜡公,措钎皋春疙,侥寸惑怕
251567,措器伙般混,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
251612,其府墨唱摹挪伙堡痢(伙劳酒颇飘菊),碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
251715,乔磊胶酿 盔林豪魂痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
251764,措啊康剧帕,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"焊脚帕,伙拌帕",固犬牢
251969,滚靛鳃,碍盔档 盔林矫,40,0,Y,Y,N,N,N,N,概林 岿夸老 绒公,,N,N,N,N,,,,,,,N,N,N,目乔,款康吝
252142,惑秦馆痢,碍盔档 盔林矫,20,0,N,Y,N,N,N,N,岿夸老,,N,N,N,N,,,,,,,N,N,N,"楼厘搁,芦煌,帕荐腊",款康吝
252190,盔林蹬瘤何加曼健,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
252333,悼匙器瞒,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
252487,脚覆练惯,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
253382,器海捞 AK敲扼磊盔林痢,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
253454,配冠捞秦厘惫,碍盔档 盔林矫,56,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,急瘤秦厘惫 郴厘帕 炔怕尼唱拱 内促府买 瓷捞坷府归槛,固犬牢
253535,烤榜啊电,碍盔档 盔林矫,0,48,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"盔林煌蕾逛, 炔配焊剧归槛 , 炔配焊剧催汉澜帕 ",款康吝
253726,秦乔窍快胶,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"倒架逛,倒霸厘,茄沥侥,埃厘霸厘",固犬牢
253892,煌唱公笼,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"拌邦,催汉澜帕,归槛,模备甸苞",固犬牢
254270,巩老茄快锰 坷农闺府痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
254504,夯啊康后包,碍盔档 盔林矫,0,96,Y,Y,N,N,N,N,概林岿夸老,,N,N,N,N,,,,,,,N,N,N,"里馆楼厘,楼厘搁,帕荐腊,埃楼厘",款康吝
254568,乞魂啊,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
254734,伙何磊搁苛,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
255064,辣啊趁搁,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"雀趁搁,辫摹父滴,哎厚帕,磊必利牢,父滴惫",企诀
255282,固贰技惑,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
255460,茄快措烹飞檬捞胶焊谅包,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"茄快,趁搁,蹬瘤哎厚",固犬牢
255533,皑磊官快,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
255647,瘤矩酒捞,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
255863,摹厩扁荤侥寸,碍盔档 盔林矫,124,40,Y,Y,N,N,N,N,楷吝公绒,,N,N,N,N,,,,,,,N,N,N,"扁荤侥寸,力腊汉澜,归馆,积急备捞,辫摹骂俺",款康吝
255875,部尝唱客摹挪 怕厘痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
255904,坷付捞矮捣鳖胶 怕厘痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
256805,扉讷(老固)浅玫厘绢,碍盔档 盔林矫,40,60,Y,N,N,N,Y,Y,,概老 11:00~24:00,N,N,N,傈拳抗距,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,423.140111,N,N,N,,款康吝
256807,茄老馆痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~20:00,N,N,N,N,,,,,,,N,N,N,,款康吝
256809,配瘤克缴捞,碍盔档 盔林矫,60,0,N,N,N,N,Y,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,110.237859,N,N,N,,款康吝
256814,没沥绊阑鉴措 公角痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 09:00~22:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,989.516333,N,N,N,,款康吝
256816,固藕公瘤俺价绢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,http://www.033-763-7234.kti114.net/,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,165.235619,N,N,N,,款康吝
256817,格盔侗哎厚,碍盔档 盔林矫,60,12,Y,Y,N,N,Y,Y,岿夸老,概老 11:30~21:00,N,Y,N,N,饭靛抛捞喉,https://wjmokwon.modoo.at,侩款荤瘤 伙摸籍啪,37.41101,127.9257,934.836716,N,N,N,,款康吝
256818,快府捣 辫摹楼臂捞,碍盔档 盔林矫,40,8,Y,Y,N,N,Y,Y,,概老 10:00~22:00,N,Y,Y,傈拳抗距,,,窜包傍盔,37.31814,127.9592,301.83086,N,N,N,,款康吝
256821,迭鉴捞,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,699.607122,N,N,N,,款康吝
256828,醚阿鉴措,碍盔档 盔林矫,40,0,N,N,N,N,Y,N,,概老 10:00~22:00,N,N,N,N,饭靛抛捞喉,,豪魂悼 籍阂谅惑,37.34286,127.9672,189.14842,N,N,N,,款康吝
256830,陛斥烹付府悼怕帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
256835,空啊蜡炔坷府柳入,碍盔档 盔林矫,48,0,Y,Y,N,N,Y,Y,,概老 12:00~22:30,N,N,Y,傈拳抗距,饭靛抛捞喉,"http://blog.naver.com/ekfqlcl2000,http://cafe.naver.com/wjori",,,,,N,N,N,,款康吝
256840,辑盔颊滴何锰,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,,N,N,N,傈拳抗距,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,193.232513,N,N,N,,款康吝
256843,档拳霸厘厘绢茄沥侥,碍盔档 盔林矫,56,20,Y,Y,N,N,Y,Y,岿夸老,"概老 11:30~22:00, 乞老 15:00~17:00",N,N,N,傈拳抗距,饭靛抛捞喉,"http://www.dohwa.gangwon.kr/,http://dohwa2003.modoo.at/",窜包傍盔,37.31814,127.9592,175.199327,N,N,N,,款康吝
256844,缴具器瞒 1987,碍盔档 盔林矫,40,0,N,N,N,N,Y,N,,概老 06:00~04:00,N,N,Y,N,,,窜包傍盔,37.31814,127.9592,308.426648,N,N,N,,款康吝
256847,沥盔档配府烙磊帕,碍盔档 盔林矫,0,60,N,N,N,N,Y,N,岿夸老,概老 11:00~21:00,N,N,N,N,饭靛抛捞喉,,盔林开 鞭荐啪,37.35707,127.9449,914.611933,N,N,N,,款康吝
256850,陛炔秦拱芦煌,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
256851,官促颊漠惫荐,碍盔档 盔林矫,0,10,N,N,N,N,Y,N,老夸老,概老 11:00~15:00,N,N,N,N,饭靛抛捞喉,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,518.631919,N,N,N,,款康吝
256852,炔陛蹬瘤,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 16:30~24:00,N,N,N,傈拳抗距,,http://mobile-site.co.kr/goldenpig/,傈烹魂诀柳蕊季磐,37.37198,127.9298,764.553582,N,N,N,,款康吝
256853,滴波厚侥寸 盔林痢,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 11:00~23:30,N,N,Y,傈拳抗距,,,窜包傍盔,37.31814,127.9592,252.851051,N,N,N,,款康吝
256854,里馆烹催矩酒林器瞒,碍盔档 盔林矫,68,0,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
256859,溜籍辫逛唱扼 怕厘2龋痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,90.842339,N,N,N,,款康吝
256866,匙匙摹挪 窜包痢,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,楷吝公绒,概老 13:00~24:00,N,Y,N,傈拳抗距,,http://0337489494.bdp.kr/,窜包傍盔,37.31814,127.9592,116.58981,N,N,N,,款康吝
256867,荐扼荐魂,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,,概老 16:00~04:00,N,N,N,傈拳抗距,,"http://surasusan.modoo.at/,https://m.facebook.com/surasusan.modoo.at/,http://www.instagram.com/surasusan",备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,617.260651,N,N,N,,款康吝
256868,家巩抄伙拌帕(巢何矫厘),碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,268.731739,N,N,N,,款康吝
256871,摹挪桂捞 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 16:00~02:00,N,N,N,N,,http://www.chickenbaengi.com/,窜包傍盔,37.31814,127.9592,243.744078,N,N,N,,款康吝
256878,埃泅捣鳖胶漠惫荐 巩阜痢,碍盔档 盔林矫,82,24,N,N,N,N,Y,N,岿夸老,概老 10:00~21:00,N,N,Y,N,饭靛抛捞喉,,,,,,Y,N,N,,款康吝
256879,付固颊,碍盔档 盔林矫,8,0,N,N,N,N,Y,N,,,N,N,Y,柯扼牢抗距,"匙捞滚 , 饭靛抛捞喉",,傈烹魂诀柳蕊季磐,37.37198,127.9298,746.874659,N,Y,Y,,款康吝
256880,贸矮笼剧充摹挪 窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 14:00~24:00,N,N,Y,N,,http://www.cheogajip.co.kr/,厘固傍盔,37.34697,127.9307,599.824298,N,N,N,,款康吝
256885,魂酒捞浇酒,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,393.632144,N,N,N,,款康吝
256886,鉴局匙眠绢帕,碍盔档 盔林矫,32,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,埃泅包堡瘤,37.36489,127.8325,230.496021,N,N,N,,款康吝
256887,烹肺器厘付瞒,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,盔林茄瘤抛付颇农,37.33437,127.9354,573.451834,N,N,N,,款康吝
256888,冕玫措康催哎厚 夯痢,碍盔档 盔林矫,56,16,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
256892,老龋皑磊帕疙符痢,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,岿夸老,概老 08:30~23:00,N,N,Y,傈拳抗距,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,343.307642,N,N,N,,款康吝
256894,秒吝玫惫,碍盔档 盔林矫,44,0,N,N,N,N,Y,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,292.523279,N,N,N,,款康吝
256899,疙符父滴,碍盔档 盔林矫,32,24,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,悼匙氓规 胶隔甭九,37.320526,127.945453,633.35916,N,N,N,,款康吝
256900,柳固阜惫荐笼,碍盔档 盔林矫,20,24,N,N,N,N,Y,N,,概老 08:30~22:00,N,N,N,N,饭靛抛捞喉,,豪魂悼寸埃瘤林,37.34553,127.9583,715.999108,N,N,N,,款康吝
256902,3措摩趁搁夯痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,39.521228,N,N,N,,款康吝
256903,克扁练惯,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,乞老 17:00~00:00,N,N,Y,傈拳抗距,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,349.05714,N,N,N,,款康吝
256904,青备悼 积急备捞,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,岿夸老,概老 11:30~08:30,N,N,N,傈拳抗距,,,青备荐函傍盔,37.34194,127.9966,900.029134,N,N,N,,款康吝
256905,盔悼漠惫荐,碍盔档 盔林矫,0,20,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,259.239548,N,N,N,,款康吝
256911,稠泅悼 概拳旺剧部摹 盔林痢,碍盔档 盔林矫,88,0,Y,Y,N,N,Y,N,,概老 11:30~02:00,N,N,Y,傈拳抗距,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,269.42328,N,N,N,,款康吝
256913,逛窿绰笼,碍盔档 盔林矫,0,34,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,647.332099,N,N,N,,款康吝
256914,坷流皑磊帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,傈拳抗距,,https://story0337668592.modoo.at/,窜包傍盔,37.31814,127.9592,164.479409,N,N,N,,款康吝
256917,没沥绊阑鉴措 怕厘痢,碍盔档 盔林矫,80,0,N,N,N,N,Y,N,,概老 10:30~22:00,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
256920,窍疵浅版,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,窜包傍盔,37.31814,127.9592,265.655266,N,N,N,,款康吝
256921,夯磷 盔林公角痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 09:00~21:00,N,N,Y,N,,https://www.bonif.co.kr/menu/list?brdCd=BF101,盔林茄瘤抛付颇农,37.33437,127.9354,641.444466,N,N,N,,款康吝
256922,啊付架决唱公伙拌帕,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,概老 09:30~23:00,N,N,Y,傈拳抗距,,,厘固傍盔,37.34697,127.9307,427.026204,N,N,N,,款康吝
256924,措包飞哎厚疙啊,碍盔档 盔林矫,54,18,N,N,N,N,Y,N,,概老 11:00~22:00,N,N,N,N,饭靛抛捞喉,,豪魂悼寸埃瘤林,37.34553,127.9583,215.23429,N,N,N,,款康吝
256925,乔磊客摹挪狼矾宏饭磐 盔林老魂痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 12:00~23:30,N,N,Y,傈拳抗距,,http://www.loveletterds.com/,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,690.896894,N,N,N,,款康吝
256931,器饭胶飘,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,"概老 08:00~21:00, 概老 17:00~21:00",N,N,N,柯扼牢抗距,匙捞滚,,,,,,N,N,N,,款康吝
256932,茄脚器瞒 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 17:00~06:00,N,N,N,N,,http://hanshinpocha.com/,厘固傍盔,37.34697,127.9307,130.836486,N,N,N,,款康吝
256934,馒茄倡瘤 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~22:00,N,N,N,N,,,厘固傍盔,37.34697,127.9307,788.869545,N,N,N,,款康吝
256938,伙般器瞒,碍盔档 盔林矫,30,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
256939,啊恩健阂厘绢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,,乞老 10:00~22:00,N,N,N,N,饭靛抛捞喉,http://cityfood.co.kr/h1/garam,,,,,N,N,N,,款康吝
256943,扁客躲,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,老夸老,乞老 17:00~24:00,N,N,Y,傈拳抗距,饭靛抛捞喉,http://www.instagram.com/kwd1806,豪魂悼 籍阂谅惑,37.34286,127.9672,301.779998,N,N,N,,款康吝
256946,器皋牢 盔林吩单矫匙付痢,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,拳夸老,概老 10:30~21:30,N,N,Y,傈拳抗距,,"http://www.phomein.com/,https://blog.naver.com/dk_phomein,https://www.instagram.com/phomeinkr/","辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,116.963711,N,N,N,,款康吝
256976,颇府官霸哆 盔林盔悼痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.paris.co.kr/,盔林茄瘤抛付颇农,37.33437,127.9354,744.509628,N,N,N,,款康吝
258096,镑埃盲曼健茄快丑厘,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
263491,伙快荐魂,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
264559,决付空练惯焊接,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
265638,疙阂倾傈,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
271622,付府坷乔磊 窜拌公角痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
272348,盔林逛惑,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
275037,迫档固馆,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
277929,脚扁趁搁,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 11:00~20:30,N,N,N,N,,,包澜荤·惫屈荤拌邦,37.34258,127.9838,559.9872,N,N,N,,款康吝
277930,哎厚配措空盔林窜备痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 10:30~22:00,N,N,Y,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,313.081929,N,N,N,,款康吝
277933,措包飞皑磊帕,碍盔档 盔林矫,40,40,N,N,N,N,Y,N,岿夸老,概老 06:00~23:00,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
277936,林巩柳巩绢技部矫,碍盔档 盔林矫,24,28,Y,N,N,N,Y,N,,"概老 14:00~21:50, 概老 14:01~21:50",N,N,Y,傈拳抗距,,,,,,,N,N,N,,款康吝
277938,疙己健阂备捞沥腊痢,碍盔档 盔林矫,8,8,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,盔悼己寸,37.34567,127.9526,217.946193,N,N,N,,款康吝
277940,固媚滚赴颇催 盔林楷技措痢,碍盔档 盔林矫,4,0,N,N,N,N,Y,N,,概老 16:00~01:00,N,N,N,N,饭靛抛捞喉,,楷技措 盔林姆欺胶辨,37.2815,127.9154,395.771308,N,N,N,,款康吝
277941,BHC摹挪 盔林俺款茄脚痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 12:00~24:00,N,N,N,傈拳抗距,,http://www.bhc.co.kr/,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,441.635171,N,N,N,,款康吝
277944,盔林厘绢尔哎厚尔,碍盔档 盔林矫,120,0,N,N,N,N,Y,N,,概老 10:30~22:00,N,N,N,N,饭靛抛捞喉,,悼匙氓规 胶隔甭九,37.320526,127.945453,337.70899,N,N,N,,款康吝
277955,屈力磅帕,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,"概老 08:00~20:30, 老夸老 08:00~20:30",N,Y,N,傈拳抗距,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,374.394921,N,N,N,,款康吝
277958,乔磊客摹挪狼矾宏饭磐 窜包痢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,乞老 11:00~24:00,N,N,Y,傈拳抗距,,http://www.loveletterds.com/,窜包傍盔,37.31814,127.9592,307.645105,N,N,N,,款康吝
277961,楼厘阂菩,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,悼匙氓规 胶隔甭九,37.320526,127.945453,148.859088,N,N,N,,款康吝
277962,开傈且赣聪钙林 盔林 窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,,N,N,N,N,,http://instagram.com/___w.narae,厘固傍盔,37.34697,127.9307,183.893681,N,N,N,,款康吝
277963,律尝律尝 盔林巢何痢,碍盔档 盔林矫,85,0,N,N,N,N,Y,N,楷吝公绒,概老 17:00~01:00,N,N,Y,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,367.347085,N,N,N,,款康吝
277966,奴笼,碍盔档 盔林矫,24,20,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,豪魂悼 籍炼焊混涝惑,37.34999,127.9612,356.165278,N,N,N,,款康吝
277972,疙己健阂备捞,碍盔档 盔林矫,24,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,冠版府巩切傍盔,37.32276,127.9597,593.261607,N,N,N,,款康吝
277975,器瞒35备开 盔林惑瘤措痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 18:00~03:00,N,N,N,N,,http://www.instagram.com/35pocha,傈烹魂诀柳蕊季磐,37.37198,127.9298,713.554726,N,N,N,,款康吝
277976,全绢付寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
277978,厘陛捞皑磊帕,碍盔档 盔林矫,0,84,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
277985,角农肺靛,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
277986,绷匙摹挪 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 12:00~24:00,N,N,N,N,,http://0337338892.bdp.kr/,厘固傍盔,37.34697,127.9307,175.794652,N,N,N,,款康吝
277989,捧促府 窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.tudari.co.kr/,厘固傍盔,37.34697,127.9307,214.323471,N,N,N,,款康吝
277990,促荤尔胶臣,碍盔档 盔林矫,16,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,135.546641,N,N,N,,款康吝
277991,摩魂俊 喊包,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:30~00:00,N,N,N,N,,,厘固傍盔,37.34697,127.9307,268.332699,N,N,N,,款康吝
278005,何碍侥寸,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,老夸老,概老 06:00~18:00,N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
278007,固啊老侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
278012,乞芒价绢冉笼,碍盔档 盔林矫,0,72,N,N,N,N,Y,N,,概老 16:00~24:00,N,N,N,N,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,296.483814,N,N,N,,款康吝
278017,鉴侩捞匙蚌芒,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 17:00~24:00,N,N,N,N,,,厘固傍盔,37.34697,127.9307,489.112975,N,N,N,,款康吝
278020,豪急风,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,拳夸老,概老 11:00~21:00,N,N,N,N,,http://cityfood.co.kr/h9/bongseonlu,包澜荤·惫屈荤拌邦,37.34258,127.9838,121.135856,N,N,N,,款康吝
278021,窜榜咐笼,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,拳夸老,概老 17:30~04:00,N,N,N,傈拳抗距,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,387.465538,N,N,N,,款康吝
278022,傈啊汗,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,窜包傍盔,37.31814,127.9592,281.697131,N,N,N,,款康吝
278026,康岿侥寸公角痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:30~22:00,N,N,N,N,,,,,,,N,N,N,,款康吝
278028,瞒捞唱孺锋阿,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 10:30~20:30,N,N,N,N,,http://pf.kakao.com/_WMxkLxb,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,672.146488,N,N,N,,款康吝
278030,踌滴厘焙,碍盔档 盔林矫,6,4,N,N,N,N,Y,N,,概老 15:00~23:00,N,N,N,N,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,377.103961,N,N,N,,款康吝
278031,酒公府茫酒档茫扁塞电笼,碍盔档 盔林矫,50,6,N,N,N,N,Y,N,,"乞老 09:30~19:00, 陛夸老 09:30~16:00",N,N,Y,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,135.546641,Y,N,N,,款康吝
278032,催胶,碍盔档 盔林矫,56,0,N,N,N,N,Y,N,楷吝公绒,概老 16:00~02:00,N,N,N,傈拳抗距,饭靛抛捞喉,,悼匙氓规 胶隔甭九,37.320526,127.945453,508.798975,N,N,N,,款康吝
278034,辫逛荤尔,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 09:00~23:00,N,N,Y,N,,http://www.daldalcard.com/154005,冠版府巩切傍盔,37.32276,127.9597,521.040778,N,N,N,,款康吝
278039,价切鉴措惫,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 10:30~21:00,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,216.48439,N,N,N,,款康吝
278041,父唱漠惫荐,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 11:00~21:00,N,N,N,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,669.294639,N,N,N,,款康吝
