식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명
874261,그린푸드 영등포,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,612.808723,N,N,N,
876865,길동우동 신길점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,대림동 차이나타운,37.49161,126.8999,707.463771,N,N,N,
879780,무의도바다칼국수,서울특별시 영등포구,0,0,Y,N,N,N,N,Y,,,N,N,N,전화예약,,,대림동 차이나타운,37.49161,126.8999,193.370862,N,N,N,
880248,스파게티스토리 대림1호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 11:00~21:00,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,347.22873,N,N,N,
883003,육회명가,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,457.671409,N,N,N,
883042,큰골목식당,서울특별시 영등포구,0,0,N,N,N,N,N,N,연중무휴,매일 10:00~22:00,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,251.630386,N,N,N,
885218,이디야커피 대림1동점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,매일 09:00~22:00,N,N,Y,전화예약,,,대림동 차이나타운,37.49161,126.8999,562.968045,N,Y,Y,
887517,피자플래넷 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,대림동 차이나타운,37.49161,126.8999,465.735936,N,N,N,
903063,북촌손만두,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 10:00~22:00,N,N,Y,전화예약,,,대림동 차이나타운,37.49161,126.8999,457.671409,N,N,N,
931335,바른치킨,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 13:00~00:30,N,N,Y,N,레드테이블,"http://www.barunchicken.com,http://www.facebook.com/barunchicken/,http://www.instagram.com/barunchicken,http://blog.naver.com/barunchicken",대림동 차이나타운,37.49161,126.8999,548.559017,N,N,N,
931934,신화양꼬치,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,대림동 차이나타운,37.49161,126.8999,370.382402,N,N,N,
942452,동성면관,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,215.466616,N,N,N,
944191,온가정,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,Y,N,,,대림동 차이나타운,37.49161,126.8999,457.671409,N,N,N,
947670,신길로역전떡볶이,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,Y,N,,,대림동 차이나타운,37.49161,126.8999,726.805931,N,Y,Y,
954421,컴포즈커피,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 08:00~22:00,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,548.559017,N,N,N,
957528,픽업커피 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,329.32426,N,N,N,
960252,컴포즈커피 영등포아델포레점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 08:00~22:00,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,548.559017,N,N,N,
960555,종가할머니추어탕 신풍역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,783.258893,N,N,N,
967173,에스타테(ESTATE),서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,449.831485,N,N,N,
967817,호세야 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,86.026324,N,N,N,
969507,화려호프,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,대림동 차이나타운,37.49161,126.8999,130.084306,N,N,N,
208518,온양식당,서울특별시 영등포구,4,20,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,나무마을목공방,37.52757,126.8737,177.321058,N,N,N,
426845,HALLO,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,"평일 08:00~19:00, 공휴일 10:00~16:00",N,N,N,N,,,나무마을목공방,37.52757,126.8737,333.325639,N,Y,Y,
426894,미가,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,,"평일 10:30~22:00, 토요일 10:30~22:00",N,N,N,"전화예약,온라인예약",네이버,https://blog.naver.com/alrk57,나무마을목공방,37.52757,126.8737,311.298952,N,N,N,
669374,이디야 양평동2가점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,"평일 08:00~23:00, 주말 09:00~23:00",N,N,N,N,,"http://www.ediya.com/,http://instagram.com/ediya.coffee",나무마을목공방,37.52757,126.8737,296.058248,N,N,N,
11301,카페오가닉,서울특별시 영등포구,70,0,Y,N,N,N,Y,N,,평일 08:00~21:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,201.7863,N,N,N,
13124,무지개회관,서울특별시 영등포구,70,0,N,N,N,N,Y,N,토요일,매일 07:30~21:30,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,248.107706,N,N,N,
17582,여의도식당,서울특별시 영등포구,48,0,N,N,N,N,Y,N,일요일,매일 10:30~22:00,N,N,N,N,레드테이블,http://blog.naver.com/yds4409,국회의사당,37.53192,126.9142,256.562036,N,N,N,
19955,삼원정,서울특별시 영등포구,68,32,N,N,N,N,Y,N,일요일,매일 10:00~22:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,247.904821,N,N,N,
25379,가야한정식,서울특별시 영등포구,65,0,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,248.04249,N,N,N,
39477,시원재,서울특별시 영등포구,15,0,N,N,N,N,Y,N,,"평일 09:30~22:30, 주말 13:00~22:00",N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,256.562036,N,N,N,
39479,동해복국,서울특별시 영등포구,60,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
45717,동우황태,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,매일 06:00~15:00,N,N,N,N,,,국회의사당,37.53192,126.9142,264.42085,N,N,N,
45787,이도식당,서울특별시 영등포구,130,0,N,N,N,N,Y,N,일요일,"평일 12:00~21:30, 토요일 12:00~15:00",N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,356.120848,N,N,N,"생등심,진갈비살,차돌박이,꽃등심"
45798,덕수궁전통찻집,서울특별시 영등포구,60,0,N,Y,N,N,Y,N,,평일 08:00~20:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,356.120848,N,N,N,
74608,소담골,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,국회의사당,37.53192,126.9142,385.541932,N,N,N,
86068,만나,서울특별시 영등포구,56,0,N,N,N,N,Y,N,일요일,매일 11:00~22:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,264.42085,N,N,N,"생오겹살,큰상,산채정식,생삼겹살"
86081,봉태민,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,84.765421,N,N,N,
86085,금강식당,서울특별시 영등포구,20,10,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,247.904821,N,N,N,
86092,엄마손칼국수,서울특별시 영등포구,48,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,351.140216,N,N,N,
86105,더치앤빈 국회의사당역점,서울특별시 영등포구,20,0,N,Y,N,N,Y,Y,일요일,"평일 07:00~20:00, 토요일 08:00~15:00",N,N,Y,N,레드테이블,"https://blog.naver.com/potato7711,http://www.dutchandbean.com/",국회의사당,37.53192,126.9142,353.675964,N,N,N,
98320,김광석신촌칼국수 서여의도점,서울특별시 영등포구,48,0,N,N,N,N,Y,N,,,N,N,Y,N,,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
110733,삼도일식,서울특별시 영등포구,60,0,N,N,N,N,Y,N,공휴일,"평일 09:30~22:00, 토요일 09:30~15:00",N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,256.562036,N,N,N,
110805,사보텐 서여의도점,서울특별시 영등포구,72,0,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,Y,N,레드테이블,"http://www.saboten.co.kr/,http://www.facebook.com/sabotenkorea,http://www.instagram.com/saboten_korea/",국회의사당,37.53192,126.9142,344.717543,N,N,N,
125522,양평해장국,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 09:00~24:00,N,N,N,N,,http://cityfood.co.kr/h.php?id=27227,국회의사당,37.53192,126.9142,389.427781,N,N,N,
125617,이태원천상 서여의도점,서울특별시 영등포구,60,20,Y,Y,N,N,Y,Y,주말,평일 11:00~22:00,N,N,N,"전화예약,온라인예약","네이버 , 레드테이블","https://m10040.modoo.at,http://www.10040.co.kr/,https://www.facebook.com/cheonsang/,https://www.instagram.com/itaewon_cheonsang/",국회의사당,37.53192,126.9142,291.760855,N,N,N,"모듬사시미,초고등어회,문어숙회,참치회"
125634,민소한우 서여의도점,서울특별시 영등포구,190,0,Y,N,N,N,Y,Y,주말,"평일 11:00~14:30, 평일 17:00~22:00",N,N,Y,"전화예약,온라인예약","네이버 , 레드테이블","http://www.minsohanwoo.com/,https://blog.naver.com/PostList.nhn?blogId=eongteori&from=postList&categoryNo=49,http://www.instagram.com/minsohanwoo_official,http://smartstore.naver.com/quick-meal",국회의사당,37.53192,126.9142,291.760855,N,N,N,"민소특안심,궁중불고기,민소특등심"
143380,사조참치,서울특별시 영등포구,0,50,N,N,N,N,Y,N,일요일,매일 09:00~24:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,174.533346,N,N,N,
143383,개미집,서울특별시 영등포구,0,0,N,N,N,N,Y,N,주말,매일 09:00~21:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
143393,너섬가,서울특별시 영등포구,16,64,N,N,N,N,Y,N,,매일 07:00~22:30,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,351.140216,N,N,N,"점심특선,B정식,A정식,A+정식"
143422,오마니식당,서울특별시 영등포구,40,0,N,N,N,N,Y,N,일요일,매일 07:00~21:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
143430,뮌헨호프,서울특별시 영등포구,80,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,294.799254,N,N,N,
143451,써니즉석떡볶이,서울특별시 영등포구,50,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
143476,함경진순대,서울특별시 영등포구,40,24,Y,Y,N,N,Y,Y,,,N,N,Y,전화예약,레드테이블,,국회의사당,37.53192,126.9142,296.775698,N,N,N,
143493,마중,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,,N,N,N,N,,,국회의사당,37.53192,126.9142,296.775698,N,N,N,
166978,챠이나프로,서울특별시 영등포구,80,0,Y,Y,N,N,Y,Y,연중무휴,"평일 11:30~22:00, 주말 11:30~21:00",N,N,N,전화예약,레드테이블,,국회의사당,37.53192,126.9142,296.775698,N,N,N,
187981,한방대가삼계탕 여의도점,서울특별시 영등포구,60,16,Y,N,N,N,Y,Y,,,N,N,N,전화예약,레드테이블,,국회의사당,37.53192,126.9142,258.684764,N,N,N,
188002,교동전선생 서여의도점,서울특별시 영등포구,92,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,http://www.jeonssam.co.kr/,국회의사당,37.53192,126.9142,351.140216,N,N,N,
208453,다미,서울특별시 영등포구,50,0,N,N,N,N,Y,N,,매일 06:30~21:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,411.740449,N,N,N,
208454,돈해진미,서울특별시 영등포구,36,18,N,N,N,N,Y,N,,평일 11:00~23:00,N,N,N,전화예약,레드테이블,,국회의사당,37.53192,126.9142,429.365235,N,N,N,
208530,홍콩반점0410 여의도2호점,서울특별시 영등포구,70,0,N,N,N,N,Y,N,,"매일 11:00~22:00, 공휴일 11:00~21:30",N,N,Y,N,레드테이블,http://www.zzambbong.com/,국회의사당,37.53192,126.9142,101.872737,N,N,N,
227885,참새방앗간,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,일요일,매일 16:00~02:00,N,N,N,N,,,국회의사당,37.53192,126.9142,377.70932,N,N,N,
227979,김가네김밥 여의도2호점,서울특별시 영등포구,24,0,N,N,N,N,Y,N,,평일 07:00~20:00,N,N,Y,N,레드테이블,"http://www.gimgane.co.kr/,http://www.facebook.com/gimgane7127,http://blog.naver.com/gimkong7127,http://www.instagram.com/gimgane_official",국회의사당,37.53192,126.9142,254.846608,N,N,N,
247559,아리스타커피 서여의도점,서울특별시 영등포구,70,0,N,N,N,N,Y,N,"일요일, 공휴일","평일 07:00~21:00, 토요일 09:00~17:00",N,N,Y,N,레드테이블,,국회의사당,37.53192,126.9142,288.160482,N,N,N,
247585,워너커피 여의도점,서울특별시 영등포구,28,0,N,Y,N,N,Y,Y,"주말, 공휴일",,N,N,N,N,레드테이블,http://instagram.com/Wannacoffee_Yeouido,국회의사당,37.53192,126.9142,259.175632,N,N,N,
247599,병천황토순대,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,318.733001,N,N,N,
247662,곽수산,서울특별시 영등포구,100,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,264.42085,N,N,N,
247708,떼루와 여의도점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 08:00~19:00, 주말 10:00~19:00",N,N,Y,N,레드테이블,http://www.teruwa.com/,국회의사당,37.53192,126.9142,296.775698,N,N,N,
267960,하남돼지집 서여의도점,서울특별시 영등포구,70,0,Y,N,N,N,Y,Y,,"평일 17:00~22:30, 주말 16:30~22:30",N,N,Y,N,레드테이블,,국회의사당,37.53192,126.9142,404.291285,N,N,N,
267992,자린고비,서울특별시 영등포구,46,0,N,N,N,N,Y,N,연중무휴,매일 07:30~21:30,N,N,N,N,,,국회의사당,37.53192,126.9142,179.635461,N,N,N,
268012,하롱베이의하루여의도본점,서울특별시 영등포구,88,0,N,N,N,N,Y,N,,"평일 11:00~22:00, 주말 11:00~22:00",N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,179.635461,N,N,N,
268027,비엣남,서울특별시 영등포구,60,0,Y,Y,N,N,Y,Y,,"평일 11:00~15:00, 평일 17:00~22:00",N,N,Y,N,레드테이블,http://instagram.com/vietnam_kitchen,국회의사당,37.53192,126.9142,179.635461,N,N,N,
268084,본죽 여의도KBS점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,,"일요일 09:30~18:00, 평일 09:30~20:30",N,N,Y,N,레드테이블,https://www.bonif.co.kr/menu/list?brdCd=BF101,국회의사당,37.53192,126.9142,179.635461,N,N,N,
289469,정우커피,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,,N,N,N,전화예약,,,국회의사당,37.53192,126.9142,254.846608,N,Y,Y,
289498,대방골,서울특별시 영등포구,150,30,Y,Y,N,N,Y,N,연중무휴,"평일 11:00~22:00, : 14:30~16:30",N,N,N,전화예약,레드테이블,http://instagram.com/daebanggol_official,국회의사당,37.53192,126.9142,384.341046,N,N,N,"남도한정식,B코스,A코스"
289566,참사랑분식,서울특별시 영등포구,50,0,N,N,N,N,Y,N,,매일 07:00~20:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,316.132011,N,N,N,
289594,파스쿠찌 여의도KBS본관점,서울특별시 영등포구,150,0,N,Y,N,N,Y,N,,"평일 07:00~23:00, 공휴일 08:00~22:30",N,N,Y,N,레드테이블,http://www.caffe-pascucci.co.kr/,국회의사당,37.53192,126.9142,100.442892,N,Y,Y,
311806,커피빈 여의도순복음교회옆점,서울특별시 영등포구,60,0,N,N,N,N,Y,N,,"평일 07:00~22:00, 주말 08:00~22:00",N,N,Y,N,,http://www.coffeebeankorea.com/,국회의사당,37.53192,126.9142,161.67699,Y,Y,Y,
336544,여의도돈까스백반,서울특별시 영등포구,50,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,254.846608,N,N,N,
336588,장호왕곱창 여의도2호점,서울특별시 영등포구,54,0,N,N,N,N,Y,Y,일요일,평일 10:00~22:00,N,N,N,전화예약,레드테이블,,국회의사당,37.53192,126.9142,248.107706,N,N,N,
336829,커피소녀,서울특별시 영등포구,20,0,N,N,N,N,Y,N,,"평일 08:00~22:00, 주말 10:00~21:00",N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,179.635461,N,N,N,
336859,뚜레쥬르 여의서로점,서울특별시 영등포구,22,0,Y,N,N,N,Y,N,,매일 07:00~23:00,N,N,Y,전화예약,레드테이블,,국회의사당,37.53192,126.9142,161.67699,N,N,N,
336860,파리크라상 여의도2호점,서울특별시 영등포구,68,0,N,N,N,N,Y,N,,매일 07:00~23:00,N,N,Y,N,레드테이블,http://www.pariscroissant.co.kr/,국회의사당,37.53192,126.9142,351.140216,N,Y,Y,
364868,슈퍼커피 본점,서울특별시 영등포구,5,0,N,Y,N,N,Y,Y,,평일 07:00~21:00,N,N,Y,N,,"http://www.super-coffee.co.kr,http://www.instagram.com/super_coffee_",국회의사당,37.53192,126.9142,254.846608,N,N,N,
364894,진1926 여의도점,서울특별시 영등포구,46,0,Y,Y,N,N,Y,Y,,매일 17:00~22:00,N,N,N,"전화예약,온라인예약","네이버 , 레드테이블",https://jin1926love.modoo.at,국회의사당,37.53192,126.9142,248.04249,N,N,N,
364960,김가네김밥 여의도KBS본관점,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,"http://www.gimgane.co.kr/,http://www.facebook.com/gimgane7127,http://blog.naver.com/gimkong7127,http://www.instagram.com/gimgane_official",국회의사당,37.53192,126.9142,179.635461,N,N,N,
364976,METRO SINGLES,서울특별시 영등포구,16,0,Y,N,N,N,Y,N,,평일 06:30~21:00,N,N,Y,N,레드테이블,"http://www.metsing.com/,https://blog.naver.com/metsing,http://instagram.com/metro_singles",국회의사당,37.53192,126.9142,429.365235,N,Y,Y,
365053,다원,서울특별시 영등포구,48,0,Y,N,N,N,Y,Y,,,N,N,Y,N,레드테이블,,국회의사당,37.53192,126.9142,429.365235,N,N,N,
365095,바리스타희,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,국회의사당,37.53192,126.9142,256.562036,N,N,N,
365125,매스커피 국회의사당점,서울특별시 영등포구,19,0,N,Y,N,N,Y,N,,매일 07:00~22:00,N,N,Y,N,,http://www.mass-coffee.com/,국회의사당,37.53192,126.9142,297.71621,N,N,N,
365156,파스쿠찌 서여의도점,서울특별시 영등포구,90,0,N,N,N,N,Y,N,,"평일 08:00~22:00, 토요일 10:00~20:00",N,N,Y,N,레드테이블,http://www.caffe-pascucci.co.kr/,국회의사당,37.53192,126.9142,384.341046,N,Y,Y,
395585,이화수전통육개장 서여의도점,서울특별시 영등포구,96,0,Y,N,N,N,Y,Y,,"평일 10:00~22:00, 주말 10:00~22:00",N,N,N,전화예약,레드테이블,"http://ihwasoo.com/,http://www.facebook.com/ihwasoo.kr,https://www.instagram.com/ihwasoo_ins",국회의사당,37.53192,126.9142,288.160482,N,N,N,
395587,본도시락 서여의도점,서울특별시 영등포구,12,0,N,N,N,N,Y,N,,"평일 09:00~21:00, 주말 09:00~20:30",N,N,Y,전화예약,레드테이블,"http://www.bonif.co.kr/bondosirak,http://www.instagram.com/bondosirak_official,https://www.facebook.com/bondosirak/",국회의사당,37.53192,126.9142,289.266068,N,N,N,
395629,창고43 여의강변점,서울특별시 영등포구,300,0,Y,N,N,N,Y,Y,토요일,"매일 11:30~14:00, 매일 17:30~22:00",N,N,N,"전화예약,온라인예약",네이버,http://www.changgo43.co.kr,국회의사당,37.53192,126.9142,161.67699,N,N,N,
395674,해빔 여의도점,서울특별시 영등포구,60,0,N,Y,N,N,Y,Y,,"매일 11:00~22:00, : 15:00~17:00",N,N,Y,전화예약,,http://www.목포비빔밥.kr,국회의사당,37.53192,126.9142,179.635461,N,N,N,
395678,다모아산채,서울특별시 영등포구,80,0,N,N,N,N,Y,N,,매일 09:00~22:00,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,248.107706,N,N,N,
395684,오뎅과사케,서울특별시 영등포구,30,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,국회의사당,37.53192,126.9142,429.365235,N,Y,Y,
395718,창고43 VIP점,서울특별시 영등포구,100,0,Y,N,N,N,Y,Y,일요일,"매일 11:30~14:00, 매일 17:30~22:00",N,N,N,"전화예약,온라인예약","네이버 , 레드테이블",http://www.changgo43.co.kr,국회의사당,37.53192,126.9142,358.939124,N,N,N,
426812,여의도족발 족발1번지,서울특별시 영등포구,100,0,N,N,N,N,Y,Y,,,N,N,Y,전화예약,,http://blog.naver.com/youidojok,국회의사당,37.53192,126.9142,404.291285,N,N,N,
426833,왕왕샤브샤브,서울특별시 영등포구,44,42,Y,Y,N,N,Y,Y,연중무휴,매일 10:00~22:00,N,N,N,전화예약,레드테이블,,국회의사당,37.53192,126.9142,358.939124,N,N,N,
426882,차이나플레인 여의도점,서울특별시 영등포구,120,0,Y,N,N,N,Y,Y,토요일,,N,N,Y,"전화예약,온라인예약","네이버 , 레드테이블","https://chinaplane.modoo.at,https://www.instagram.com/chinaplane/",국회의사당,37.53192,126.9142,293.676322,N,N,N,
426959,카니발피자 서여의도점,서울특별시 영등포구,58,0,N,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,Y,전화예약,레드테이블,http://www.kanivalpizza.com/,국회의사당,37.53192,126.9142,344.717543,N,N,N,
427097,카페 스터닝,서울특별시 영등포구,16,0,N,N,N,N,Y,N,"일요일, 공휴일","평일 06:30~21:00, 토요일 09:00~16:00",N,N,N,N,레드테이블,https://www.instagram.com/cafestunning/,국회의사당,37.53192,126.9142,254.846608,N,N,N,
